date,spread_med,spread_mean,depth_med,rv_med,asset,spread_ratio,depth_ratio
2025-11-16,0.5176003556164998,0.5667828222927065,50379.24616548673,7.904600148286871,XRP,1.4030139245462638,0.6484171217267953
2025-11-17,0.4902744172267718,0.5279841927099335,51159.91588878504,6.524343523854419,XRP,1.3289438980362984,0.6584649023811062
2025-11-26,0.5045056278304949,0.520582703015293,50820.36298663961,6.602853093825183,XRP,1.3675191934809707,0.6540946123858987
2025-11-27,0.48476624823975145,0.49126964959019437,50935.81926079443,5.155176029219948,XRP,1.3140133870664232,0.6555806176493927
2025-11-28,0.49708738031012656,0.5247611928163946,50041.6774059633,6.087398335200966,XRP,1.3474112000186962,0.644072369073767
2025-11-29,0.47911158939837245,0.48694261396647,40508.525769724765,4.584704883272197,XRP,1.2986857988858396,0.5213738530092371
2025-11-30,0.47580073416396174,0.4817392635018086,43537.09130825689,3.9532182857285383,XRP,1.2897113537456264,0.5603536690828107
2025-12-01,0.5718565869047273,0.6169315550754558,41329.63023944954,9.170627222664148,XRP,1.5500815360051445,0.5319420579233608
2025-12-02,0.5433629002024056,0.5694053948701513,41398.799031317765,7.309469031841603,XRP,1.4728461964787634,0.5328323100083004
2025-12-03,0.5055895078066586,0.5261059274887248,45428.54138868077,6.243063154604135,XRP,1.370457171947549,0.5846979916042258
2025-12-04,0.5111965473995033,0.5264472068705367,45428.9318205588,6.058229271503326,XRP,1.385655682804199,0.5847030167432234
2025-12-05,0.5251912479571856,0.5464627041376506,46735.58362404087,5.725653776626293,XRP,1.4235898911934055,0.6015205649600007
2025-12-06,0.5103489525113709,0.5161099411955695,45159.31657675085,3.7889663480797466,XRP,1.3833581816191245,0.5812328746972436
2025-12-07,0.5184100224470385,0.5494357008552411,47041.06945045454,4.913191957054789,XRP,1.4052086174694092,0.6054523871957052
2025-12-08,0.5242666257837045,0.5426845547295555,47040.13609809718,6.278910680881805,XRP,1.4210835988961503,0.6054403742797689
2025-12-09,0.5202869118106648,0.5504141499927867,51956.661333636366,6.158940878939666,XRP,1.4102961369879459,0.6687195891305351
2025-12-10,0.5200360682181135,0.5621405870854553,43226.26703799469,5.852906251344494,XRP,1.409616197244061,0.5563531372363394
2025-12-11,0.5381029328392795,0.5580902422108469,44192.03489955752,6.226764145903079,XRP,1.4585884638998607,0.568783264018979
2025-12-12,0.5157758348982742,0.5430002528629143,46187.03655468307,4.507017846315103,XRP,1.3980683561255374,0.5944603697622346
2025-12-13,0.5042564437538777,0.5098968821492862,45703.74051100918,3.091511053959272,XRP,1.366843752041498,0.588240002181672
2025-12-14,0.5128303032445092,0.5263805641559453,48629.27028076314,3.554694555727817,XRP,1.3900841616005901,0.6258936738265144
2025-12-15,0.5449957956291405,0.5758836707254795,53578.03402692863,5.46378821582343,XRP,1.477272343014749,0.6895878214891055
2025-10-03,0.5772446428921995,0.6191913823078161,26158.173551863634,6.3827632851914435,DOGE,1.0264072608161237,0.9297339223433989
2025-10-04,0.48446079097688194,0.5035026961392481,22202.93710784529,4.5187578278842615,DOGE,0.8614269176201887,0.7891538667213296
2025-10-05,0.5254583780222831,0.5643177810816283,30090.00502627928,5.742076269138007,DOGE,0.9343253351932026,1.0694821005353448
2025-10-06,0.576731514128312,0.6291071807404973,31013.189846926605,7.1059781709211,DOGE,1.0254948589506878,1.102294645442066
2025-10-07,0.6015019954609377,0.6554694968272474,28509.63929172138,7.181149363890052,DOGE,1.0695396191867137,1.0133115261558145
2025-10-08,0.6040173601960545,0.6262760164741638,30691.974197990327,7.163104575366603,DOGE,1.074012226528358,1.0908777518041561
2025-10-09,0.5903623763299048,0.6172696349813561,28412.32428335071,7.0352027389820195,DOGE,1.0497320971947708,1.0098526812844033
2025-10-10,0.6664755824712402,2.9512893165677894,30567.540435328283,8.403006594309321,DOGE,1.1850701178926095,1.086455031310986
2025-10-11,0.9980323455715505,1.1183807532376144,28392.43303722622,14.775649415342553,DOGE,1.7746161157796845,1.0091456913165084
2025-10-12,0.9547907744795348,1.060626330836337,27374.733275181818,11.515588976262418,DOGE,1.6977276368921805,0.9729738236722526
2025-10-13,0.8966132319234148,0.9699257432710676,28128.434632592594,11.285878517499304,DOGE,1.5942812856244528,0.9997624569807559
2025-10-14,0.9486235529789924,1.0234980372851874,26765.429258035787,11.612333553176935,DOGE,1.6867616088741428,0.9513174716858422
2025-10-15,0.8417962268874768,0.8909178848807242,26587.84958210074,9.057864918724597,DOGE,1.4968103559625068,0.9450057982691866
2025-10-16,0.7554768482134154,0.8314927065742332,36411.598413027525,8.29980553719435,DOGE,1.343324588513403,1.294169034554972
2025-10-23,0.6377652735338409,0.6909452897126275,23618.858925134795,5.215339453455986,DOGE,1.1340198917597637,0.8394796489213019
2025-10-24,0.6066084269684742,0.6562983947823002,22664.038892172102,4.560034422882715,DOGE,1.078619440785291,0.8055427009681749
2025-10-25,0.5586757593301972,0.5732398254898493,18627.135522454544,3.209363752658748,DOGE,0.9933896535538114,0.6620599766637714
2025-10-26,0.5822820586411179,0.6406829486243257,18152.110175434253,3.9886770106226104,DOGE,1.0353643644707087,0.6451762604432157
2025-10-27,0.6362793089496785,0.6704849119873275,23251.45377298683,5.786255991343324,DOGE,1.1313776760938754,0.8264210524364046
2025-10-28,0.6623134810456541,0.7379712829844466,20880.130125419044,6.216918097121244,DOGE,1.1776694236183927,0.7421376435956608
2025-10-29,0.6386500308014118,0.7705709870658615,25652.941203833332,5.534195339481161,DOGE,1.1355930917793335,0.9117765656610738
2025-10-30,0.8501149011735641,0.9263484739413901,23704.556769374896,9.216513092665448,DOGE,1.5116019140873673,0.8425255876105513
2025-10-31,0.6406806245917313,0.671618144714985,24599.798578495574,6.17449905818986,DOGE,1.1392037207142498,0.8743449605109299
2025-11-01,0.5760983155179571,0.5924587932291141,16846.11542860101,3.6698806319522763,DOGE,1.024368959110456,0.5987575907250986
2025-11-02,0.5959675301119827,0.617995223334007,18655.872957456137,4.353930554335144,DOGE,1.0596987042664108,0.6630813846802427
2025-11-03,0.8226483521532755,0.9194442198164202,25493.436770863635,10.310201558064529,DOGE,1.4627632359097145,0.9061073364313629
2025-11-04,1.0001871078140316,1.1104289903074227,30835.35072653182,14.078156885107457,DOGE,1.7784475304809693,1.0959737506508862
2025-11-05,0.7843368517023734,0.8467293316390123,28647.51735818182,9.402000856364538,DOGE,1.3946409887485405,1.018212094434453
2025-11-06,0.7699227539799361,0.8123394040013475,23825.77196972222,8.965652996765808,DOGE,1.3690110678084415,0.846833911486571
2025-11-07,0.8361844079357437,0.9191223361079235,23776.31164847761,10.258107149316228,DOGE,1.4868318974538495,0.8450759547095069
2025-11-08,0.7264131096273181,0.7678473911541778,21707.639995904763,8.842977374924184,DOGE,1.2916459238803852,0.7715496358411879
2025-11-09,0.710920746727848,0.740550295359864,21316.62764266055,7.398139149524165,DOGE,1.2640987236369279,0.7576519740588895
2025-11-10,0.7149389625010268,0.7536213846765872,28808.482520818183,8.442018351192194,DOGE,1.271243572698588,1.0239332420414078
2025-11-11,0.7504619498316105,0.7807486817596552,24974.855764445587,9.011601241889164,DOGE,1.3344075233232444,0.8876755314663144
2025-11-12,0.671386654033402,0.7207478737171739,28022.634030909092,6.854391801314561,DOGE,1.193802567074874,0.9960020106256439
2025-11-13,0.7549566093174311,0.8185538855440325,26642.717076696696,8.657416278593772,DOGE,1.3423995440166332,0.9469559409601017
2025-11-14,0.8726437883144359,0.9335551879154659,29217.444393751284,11.052933966121714,DOGE,1.5516608624452757,1.0384688794572665
2025-11-15,0.6970869028311433,0.7244600651740627,21366.81671398148,6.153685475956774,DOGE,1.2395005606302836,0.7594358326316397
2025-11-16,0.761465945970057,0.8372334701549268,22236.206521541793,7.522461544842715,DOGE,1.3539738920606037,0.7903363538100702
2025-11-17,0.7479786971768583,0.7749829218827864,21198.96194047619,6.609419531237184,DOGE,1.3299920149479598,0.7534698091764579
2025-11-26,0.8192532987512479,0.8589419519833323,17981.092461467888,6.419773882773035,DOGE,1.4567264411025076,0.6390978173255837
2025-11-27,0.7594426077065726,0.7794711725960689,16811.339852614678,4.8756854537804815,DOGE,1.3503761642855616,0.5975215704578801
2025-11-28,0.837844190074494,0.8982928122973612,16482.681611365304,5.6677661335524485,DOGE,1.4897831806914912,0.5858401464799627
2025-11-29,0.7935627546074647,0.8199675395318231,14846.241308165138,3.5004985459595943,DOGE,1.4110457035362336,0.527676526655416
2025-11-30,0.8005988619425075,0.8311359144825343,13857.917398521044,3.687953281187641,DOGE,1.4235567103433044,0.49254875814981625
2025-12-01,1.0124418999072462,1.1056530924572643,24255.398699449543,6.914049235343803,DOGE,1.8002379580564338,0.8621040351357235
2025-12-02,0.9342131592109015,0.9955185402040878,24838.118345714778,5.509781769706407,DOGE,1.6611382739902016,0.8828155049665419
2025-12-03,0.9258898720121878,0.9732961964804634,19017.929000383505,5.66577607145564,DOGE,1.6463385135769844,0.6759498590112806
2025-12-04,0.8749048556480421,0.9360608676631036,20582.513116605507,4.999279967123404,DOGE,1.5556812998057328,0.7315595109744478
2025-12-05,0.9073650988010744,0.9824203491313469,19079.038340779814,4.871852925936956,DOGE,1.6133993395838018,0.6781218541861666
2025-12-06,0.8240175820569711,0.8527507652575826,14459.642244146133,3.277888837954005,DOGE,1.4651978839089377,0.5139357253929719
2025-12-07,0.8633494379083145,0.9499311795317567,19562.584172201474,4.1244640194882916,DOGE,1.5351344401408353,0.6953084120163263
2025-12-08,0.9196644638319074,0.9743057281406717,20954.77053742465,5.535436368517029,DOGE,1.6352690229607205,0.7447905705242825
2025-12-09,0.9610722015636951,1.046668725512069,17152.972689221435,5.605627225156303,DOGE,1.7088967355522668,0.6096641474826079
2025-12-10,0.9996380650203522,1.0641383035030552,15541.739502463304,6.231810279739336,DOGE,1.7774712693465085,0.5523964583771594
2025-12-11,1.04116158145753,1.0731364343886114,19712.41577562043,6.177691325736544,DOGE,1.8513048497712576,0.7006338420988781
2025-12-12,0.8902354303420544,0.9489552155841827,18949.27365535249,4.484875775059798,DOGE,1.582940822041536,0.6735096579361187
2025-12-13,0.7992941490694104,0.8289702458839118,16388.60607161111,2.7053976170384257,DOGE,1.4212367810330602,0.582496441293558
2025-12-14,0.8409749332005811,0.8768863352158756,17995.78864059091,3.5106316691023025,DOGE,1.495350001476983,0.6396201602266436
2025-12-15,0.9301064550652229,1.0078733034816447,20453.98007156126,5.52195690275911,DOGE,1.653836082441002,0.7269910906341364
