minute_idx,BTC,DOGE,ETH,SOL,XRP
967,1532049.799933243,40380.404234954956,1456107.9280375675,564715.9172549549,156044.61768648648
968,1607842.705655046,44708.82163201835,1035645.2912595413,603527.6619247707,129711.25413577982
969,1592856.6575211927,44434.53569990826,1368772.3465334864,632007.4455064221,166452.2025853211
970,1497568.4663307273,86885.89561827273,1713517.5678665456,404174.4463781818,145810.06719363638
971,1669848.8142798182,62895.462497,1568336.1838752727,735619.328270909,130479.9422890909
972,1592136.4677646363,53393.88049981819,1110419.820520182,1695140.8570790908,141170.16145272728
973,1576409.6502088073,41641.69078605505,1567180.040367523,4972241.89512477,166568.07988899082
974,2110060.361223091,51815.70183863636,1574714.9111735455,919823.5363027272,153600.96749818182
975,1765183.6653038182,59077.46085718182,1880858.723853091,586220.8448909092,155469.81095
976,1643191.3168569368,44974.82404387387,1563127.777204144,566247.3684009009,174293.82615945945
977,1500313.1550667891,59314.58445431193,1711993.467745321,620316.1546376146,169619.08682110094
978,1660803.2052915455,31477.125276181818,1609066.4684745455,524656.7832927273,117451.58617181818
979,1491380.5835320721,36627.684584864866,1937854.3765702702,454105.71292882884,160281.13616306309
980,1606414.62800578,36310.21908321101,1451884.6369804586,713858.2361238531,144416.25788715595
981,1660948.4660099093,26830.949855090905,1332885.4755036365,749355.9384245453,139045.24842000002
982,3974641.1062574545,42357.48650218181,1593998.182118091,901401.8419809091,122461.75089727272
983,1756575.1045915454,41262.04179590909,1246131.2765320907,1117781.6286154545,132283.8150918182
984,1676830.8940747706,43767.250871100914,1306579.687509633,579416.0176651377,133298.87417889907
985,1698285.9398333333,47262.49857585586,1620217.69679991,429705.28142612614,144733.84594954955
986,1697068.0658546847,44258.86616918919,1584777.342926126,924465.9660657658,128870.8162045045
987,1603243.2624708256,63246.503349633036,1537961.538577798,447532.63172477065,119310.02953394495
988,2046870.9781483638,52880.54703772727,1816417.6454035456,507135.98197545455,154268.3022590909
989,1715120.364533818,54540.07703236363,3546407.5493976367,527076.417360909,143595.85890545454
990,2084345.1348730908,37683.358397818185,1563248.636135273,620792.609259091,145182.40416
991,2408220.698839818,51087.641597272726,1221884.1921874546,751329.17904,144015.94244454545
992,2633792.791138727,50534.81933709091,1112307.8635788183,742803.6047563637,148459.66325727274
993,1598740.7187209092,67388.49868063636,1364003.3173783636,797527.9499872727,107805.2648
994,1956826.2334416073,40749.139468125,1178700.2271003572,627094.89605625,153126.5441017857
995,1775393.97767,40629.07328864865,3730031.4303752254,569175.5003225226,160023.74208018018
996,13126215.705221092,61549.54080109091,1664177.2089803636,1121377.9023981818,146210.77489272726
997,9787136.986748349,45053.547307339446,2337359.9555565137,657689.4071467889,139207.53996330276
998,1679988.5074862384,39332.40997082569,2017923.285301743,489777.9934165137,96194.44466146789
999,4753794.222073027,38839.56511100917,1553031.3631350459,664075.0884229358,167634.6719449541
1000,4615980.437010909,47172.622373090904,1540075.9560115598,506491.06965688075,104196.81503577981
1001,1665251.7042672478,71183.86556880733,1202310.4224576363,467800.6099209091,122676.23256727273
1002,1563678.4297822728,35903.33278327273,1189220.734287273,641283.6009254545,118950.68760636364
1003,1559061.6432094495,39655.420210366974,1585796.1541038533,523769.4461018349,96674.62698990825
1004,1458645.0489999098,34236.51361054054,1408146.7927496396,563191.7490468469,114701.99910720722
1005,1907652.4817990824,63734.0483759633,1381540.0321449542,595595.8488899083,111625.52137522936
1006,1575284.7790665766,52833.6744254955,2008696.872810991,667510.6715306307,125112.09488468467
1007,1658713.4320960909,42631.301577909086,1402802.9524736365,630917.3220354544,174326.2132472727
1008,1815892.394148182,48100.79202136363,1721160.7670402727,955661.22449,127839.13729454545
1009,1851964.3750976147,38666.41313926606,1523205.7445616515,788751.6423165138,85324.85160091743
1010,1352885.2926902727,47893.62892009091,1234048.9136939999,678112.46251,146105.0649609091
1011,1591315.1990909092,69372.34020463636,1262130.472104,638434.27314,129515.34301909091
1012,1673389.8931399998,35094.18828018349,1420019.5019088993,659947.183793578,143640.18118990827
1013,1877263.1168199999,34208.131822636366,1528659.8111578182,653209.7460172728,119824.44002363636
1014,1482341.8825451818,46762.33007054545,1599278.3706332727,611029.6817409091,156422.67368
1015,1629126.0412130002,67726.62876909091,1428126.3237749091,634072.0813254546,116620.867
1016,1284295.6922693637,45359.84096209091,1303040.918069,643186.4706345455,126532.33645545454
1017,1505312.055453153,33704.43860063063,1187337.389525135,574775.3505693694,109154.04330630631
1018,1705694.3255176148,33447.64621045871,1204204.245570734,529421.9338504587,104009.75149541286
1019,1979827.7439108181,52106.39179545455,1438700.8765981817,660405.1330418182,76417.71702636364
1020,1485350.6107679815,46710.21085018349,1150335.018170367,531726.1522880734,90385.80356513761
1021,1714577.094406,42945.62142254546,1237640.795403091,652330.8813745454,116259.08480818183
1022,1401481.7270215454,31058.57629981818,1316502.8317014545,352591.48370636365,170979.99126272727
1023,1367385.3422413636,152324.65802918182,1509860.806218909,531368.0638381818,168673.01969909092
1024,1714637.4953821818,61772.02366254545,1663626.2495412726,541292.2040609091,140456.53252363636
1025,1472604.25082,50089.528933454545,1584962.0803350909,621851.4506545454,168084.74162000002
1026,1666579.099194679,43156.606352844035,1695317.5293231194,484801.62776330276,93801.36871651375
1027,1886722.8051548183,33753.58042490909,1365871.7507604545,718780.5626454545,145752.95083545454
1028,1693488.0505531817,47690.66431845455,1617885.3589843637,570367.9611681818,124557.01773636363
1029,1710254.9265647272,39499.896403727274,1547511.5966234545,616349.3157672727,99998.19750454546
1030,1479478.3666265765,42385.78214954955,1442575.1139398199,632365.7017405404,214910.10236846848
1031,1730163.3538979092,64751.51669909091,1210712.4722987271,497214.4605772727,150945.04277454547
1032,1395261.521393091,58486.67997572727,1391280.5623396365,417214.4977481818,135259.69173090908
1033,2015201.2693304587,43297.42781082569,1427609.643939266,479889.1436908257,153800.63005229356
1034,1772983.9413068807,48264.15809733945,1395883.2127407338,533336.5642917431,145160.85338715598
1035,1753921.5819090826,53782.15852605504,1496774.0032311927,557761.1639954129,164478.35964862388
1036,2020594.9485956882,45633.84441311927,1516559.8645824771,660297.800559633,117299.69455871561
1037,1658562.5322488074,47387.1876193578,1396919.926686422,551280.7817330275,131863.44033027522
1038,1377730.1179246362,32874.66063109091,1390302.468758273,741339.4729127273,121955.70363
1039,1994835.5769170537,35179.79439223214,1481862.5937580357,558256.3630866071,132568.22728839287
1040,1256148.770652727,53011.698057272726,1694932.2947492728,1298113.8761763638,133220.01935545454
1041,2015049.3399679998,46685.48645381818,1450742.214307,958065.1686445455,102020.93979181818
1042,2222583.2376792794,27308.11956045045,1543368.2645392793,663377.4542909911,77707.25835765766
1043,1648412.9206868806,32076.13648623853,1473963.318325413,525965.7295449541,80372.63155412844
1044,1758769.5660480733,50332.35586844037,1695555.1454799082,451637.0408614679,112014.61263944954
1045,1998504.9518574774,26446.106893783784,1704962.2335864864,467070.36652972974,105451.9908018018
1046,2126170.163177685,43863.571015925925,1694706.5717383334,505489.7797805555,113172.85314259259
1047,1720871.2445669642,42467.72877035714,1812645.299114107,651718.1769026786,122782.22072142856
1048,1828972.9435846363,31610.170879818183,1718307.3044672727,563767.2969284403,133243.62474862384
1049,1745194.8691173638,41209.98919590909,1559157.377832182,487082.2724315315,127284.08952162162
1050,1785862.921292477,45468.77714908257,1455804.6076790825,6029759.486693578,134837.464253211
1051,1720745.3230062728,39686.399859545454,1339334.3180224546,556197.9072727272,132074.0558809091
1052,1952286.2569524324,32995.99598873874,1290824.4877954954,593897.1366666667,99063.52166306306
1053,1729891.3114256363,31524.040862363636,1378205.3745695455,574478.0847536364,112906.29242272727
1054,1741152.024441376,52070.37609119266,1438679.373843578,494296.6010559633,130550.00296238533
1055,1429225.6671399998,37043.529609908255,1239514.9490258715,377855.0392807339,110161.44630366973
1056,1716039.3995814545,32678.762725545454,1596987.6998672727,514932.90424363635,100929.1709309091
1057,1525703.8612936034,36684.16672378378,1484210.5538055857,417031.50623153156,105911.17574774774
1058,1477455.5550398182,31061.65951145455,1236397.3538125455,363197.9518745454,444584.26437636366
1059,1759057.4439610909,41035.214597727274,1338220.751895091,432379.31358,87041.91095272728
1060,1895689.1394621818,39584.37672672727,1358896.3479458182,375756.54179090913,93573.14722181817
1061,1802954.327829,28628.760989454546,1448356.0214574547,410608.75924909086,77320.07740545455
1062,1921067.2296308181,39398.187124,1501853.549185,405437.6659663637,106908.68074818183
1063,2195434.343943148,36467.24237490741,1190492.1121647223,476704.01380648144,109375.01184351853
1064,2340948.278226964,28957.698115357143,1162022.1257734823,487575.8608723214,100800.37134910714
1065,2215506.9781283634,38409.75534590909,1263569.9270784545,485469.6456272727,78291.62020818182
1066,1624648.9016861818,70608.39803136364,1070223.6076492728,404381.38483636366,84341.38792272727
1067,1835753.6061111712,46992.05570855856,1498330.9024081079,415196.54466666665,58540.71385855856
1068,1614307.0941590825,31403.951548440367,1476775.235213211,442860.7499577981,60837.90420183486
1069,1175559.109718624,27650.790254311927,968509.5734248623,352241.91354954126,68452.06472844037
1070,2019601.8578130908,36372.69211245454,1401640.101400909,382284.72406,68157.31456909092
1071,1976482.3867016668,36659.87692574074,1343061.8664312963,366213.5068,71833.65822685185
1072,1802940.5505756366,34856.871957181815,1471917.6674865454,370480.8355,88929.6671390909
1073,1894566.262073091,25562.11955,1173676.4900155454,352387.6278109091,65952.35522
1074,1847521.8482731818,30639.340919818183,1427009.8811409092,387510.1674854545,107968.21973486239
1075,1509893.5225438534,40083.24017376147,1225805.6483018347,367808.71696238534,83096.92720909092
1076,1567964.4512861469,25010.071633302752,1195064.90459578,387775.3383779816,98071.18562293578
1077,1632317.320109091,27284.73167054545,1227285.5005249998,387309.2006136364,91572.90100636364
1078,2132388.8233592594,32797.01896435185,1175722.8790896295,381113.7634657408,49225.00288425926
1079,1680989.2539922523,41670.98491621621,1210396.2504762162,351256.2816027027,128769.01955585586
1080,1561456.7873437272,31745.600998727274,1735448.5470546365,365991.3513394496,61863.225332110094
1081,1622273.038967064,37642.88664990826,1123746.954623578,415618.89551,67264.73310818183
1082,1698218.337745,47712.451955624994,957121.0738707144,309982.6518919643,55543.11017657658
1083,1459041.679554312,55158.7484287156,922208.939065413,439755.7210302752,77175.20852181819
1084,1780219.79469211,34781.26500504587,906974.906735688,367737.4643972477,42982.773802752294
1085,1812398.7578024324,52433.95782504504,982994.284195856,812708.9259531532,65334.89400720721
1086,1599836.4759201834,48327.588138623854,977639.0286619266,507457.6367284404,77572.10779082568
1087,1506565.5187615596,45726.54736899083,1206504.015780367,286806.8265834863,72466.57859633028
1088,1618747.850225091,31276.418279818183,1150043.413505,270057.7687363636,57812.778463636365
1089,1722764.5826110907,21893.43737327273,1283280.2686407273,445574.89714,104250.57564363637
1090,2187167.959034679,37231.1077246789,1394034.4841337614,646029.1208697247,134242.1978412844
1091,1917632.439190182,27978.24064772727,1342052.7131164544,613295.3195627272,116573.31545272727
1092,2100661.350335872,22114.496771009173,1610214.8125784406,504773.34183577984,118422.85071192661
1093,1389132.5573630275,25777.34810917431,1451680.173464312,625533.1818504586,160320.70031651377
1094,1306869.961496818,40838.90693818182,1201906.7555361819,510261.5006209091,113242.93316636363
1095,1991148.474363945,28145.097775963302,1248267.9711870642,569820.4044678899,127681.91733486237
1096,1597595.5520390908,41089.89663818182,1395265.445247091,446733.77096727275,109063.77973000001
1097,1844467.04904211,31633.654391284403,1300072.682385046,515593.1093770642,129318.25681009174
1098,11967696.607283726,47105.566946545456,1291843.6596945454,495858.46859363635,141560.93024363637
1099,9711554.328918109,50990.97155774775,1536448.9962459458,483837.84123783786,127394.30313333333
1100,4224988.493254727,44123.22018736364,1532950.5654813636,440320.96687818185,107991.7046690909
1101,1862828.7119986364,48840.17354900001,1114217.2558905454,466685.11599818186,114460.51744000001
1102,2641470.898626036,34281.07379666667,1730662.2134944145,432236.34646486485,132488.721590991
1103,1653750.4817763637,38080.81145318182,1477031.1778497272,608534.188000909,124275.57971636363
1104,1905913.3312965455,21172.457378363633,1371701.933788091,626237.4387636364,88289.91366636363
1105,1794740.9751866362,23112.35840618182,1797128.956634,677393.7049427272,119585.56758454545
1106,1878254.913004587,19715.60636834862,1454316.9226099083,710532.6435733945,94192.09908990825
1107,2185804.7635829733,14562.730332792793,1342914.2959474777,411407.87794324325,104204.05008828829
1108,2031435.1024905557,20040.639869814815,1272452.7850754631,476836.3528462963,116069.44310462962
1109,2030424.8968105505,30933.04368293578,1597628.220360734,479269.5035770642,121903.74074862385
1110,1605032.7749225453,27918.683222909094,1508936.4379281818,574984.9730009091,147181.78633454544
1111,2441638.991223486,26342.673484495415,1411255.8514879816,558636.1554284403,139045.57491834863
1112,1859349.398360367,27619.410393027523,1197161.3306215596,532366.6638146789,126485.46085504588
1113,1864442.576291376,37937.80657963303,1320954.4108288991,576559.4224348624,115508.70769174311
1114,1817604.962586126,31577.214307567567,1403869.9754692793,427991.7498594594,120542.66467747749
1115,1766723.643059909,46348.65440618181,1572906.3346874546,497151.5719681818,144267.43562181818
1116,1710725.644081909,30552.033818636366,1585942.508666182,497622.28722272726,125156.49191454546
1117,1992458.5273967271,42045.46582445455,1442604.178642818,514930.3262863636,140395.91677818183
1118,1843220.0053548182,54365.399533363634,1443751.8083772727,623070.1449431194,129355.09410917432
1119,1607561.854281101,52116.39755256881,1395284.3086276148,501289.10384363635,136971.3606018182
1120,1609534.5337389908,154379.3339238532,1187246.7066645871,767618.8962596331,112653.95770458714
1121,1897761.6286617273,61925.38382018182,1202444.1201059092,627584.8690418182,123019.64458272728
1122,2287535.46134982,38097.760735405405,1346077.365910811,490535.8642333333,113950.14067117116
1123,2249126.370870727,58498.25826936364,1262730.1335623635,619763.1498381818,148209.3951409091
1124,2211371.8484388073,45329.72773174312,1084717.0004354129,688962.8544211009,114799.27902568807
1125,2077288.4364390909,61314.19302472727,1443309.7313117273,597641.8632218182,113910.88792
1126,2481595.32691,64540.71952605504,1494806.4588784403,635001.0719816514,129082.66746330274
1127,2093424.617500182,90097.7567040909,1243476.1159962728,463103.55522545456,154401.35399454547
1128,2104951.946032909,57459.31148936363,1378801.6707674547,512495.3407790909,158131.7719181818
1129,1772342.126267091,51498.18523409092,1152038.2540055455,592331.3980990909,166475.06712000002
1130,1852664.2451343636,49703.34392454546,1306738.3646487275,642173.5832763637,126602.57731000001
1131,1940151.773587,49759.630236,1337986.6045017273,572025.3222690909,157295.58455545455
1132,1823432.9619995456,42462.11715345455,1689883.9909660001,536275.9776318182,115808.31541
1133,1725355.6908541818,44477.91596536364,1528717.8145283638,482728.8713118182,108548.93664545454
1134,1812022.5581333027,35208.29270036697,1325749.5847297248,615874.8842220183,131548.9450385321
1135,2111453.6971960906,41617.816730181825,1440135.3717347272,538825.1245636364,137591.30021545454
1136,2442660.4550337614,45027.41433357799,1524774.9627482567,580753.3359229357,138104.52311376148
1137,1688855.722693909,37428.45628436364,1694101.381923,458815.23877000005,107566.33159545455
1138,1695842.7034341283,33523.62554981651,1750226.094978624,608645.1297880734,104545.45446513762
1139,1705658.0092083332,33370.974961203705,1450990.298309537,678895.1667842594,84177.69535092592
1140,1742210.2841706362,56136.211041999995,1171790.4634666364,501939.6641527273,149251.9780090909
1141,2121443.5119457273,49381.26252090909,1325683.5696524545,609585.8535390908,138078.59354454547
1142,1846217.4359051818,32660.15219290909,1375990.528331182,557248.0832009091,113599.06185
1143,1590209.2990491893,29828.21183072072,1541271.1265595497,520253.7432261261,131480.9650072072
1144,1638647.8350730909,23609.10127490909,1631728.7355487274,453852.8660572727,112527.27640454545
1145,1878762.3187630908,31407.702889633027,1684887.2841484544,682762.5770192661,176911.7890348624
1146,1667184.4099101818,53777.052194504504,1331062.5898963637,701045.6502306307,127370.93394864864
1147,2669386.573821204,19438.81871495413,1699825.0478562037,615995.332275926,98931.57956481482
1148,2029775.686998393,35933.022614054054,1150430.6139033928,512485.45063214283,124567.37886339286
1149,1235559.6954154954,45490.12186072072,1046989.1404288288,513668.7734243243,129321.85934594594
1150,1365693.6129016513,49722.601362844034,1207782.6721925687,553382.8712222222,153497.07228703704
1151,1542402.864176697,40756.14793018349,1281630.997170734,790415.2612081817,126806.39374454545
1152,1103586.4533141817,69213.32891155963,1271927.169209633,350071.5759926606,104647.49647706423
1153,2452522.5178019092,32325.760523243243,1159801.2410272073,485380.5957936937,125194.63875405405
1154,1556993.8835833636,26035.234538454544,1035283.0632852727,565412.9004090909,92434.25764545455
1155,1458326.0590103636,26780.66502018182,1224858.373524091,514063.8495054546,93266.75119636364
1156,1544232.311315182,37480.98428327273,1360623.1565406362,620531.8211409091,121652.91870818182
1157,1456683.6893232728,71452.74252181819,1387588.39627,571541.0962345455,83097.92268181818
1158,1864744.078397222,30494.279173055555,1784300.2623025,567553.376,112878.80912777779
1159,1658958.8252585453,28326.994302818184,1573384.1863479998,626740.3898854546,122556.99051818182
1160,1243724.9686699084,35458.314900733945,1231485.7363500919,525872.0316293578,111457.95749816514
1161,1583211.8031576148,58828.371967798164,1121930.9527041283,557489.630019266,104586.42508165138
1162,879038.4873584685,23502.19688945946,2065154.729395946,416980.9470585586,87192.76818198197
1163,4281783.563181273,35909.58966972727,1734619.6451656364,531998.9248718182,135472.70683727274
1164,1845963.528098165,28792.731442844037,1541765.2152545871,655180.691419266,189391.37604220185
1165,1318974.3363811818,40004.53215672728,1357197.3946463636,814493.209629091,178244.01901545457
1166,1138867.796645091,43002.175135545454,1450177.6590449093,594268.2326663636,176568.4267927273
1167,1161825.6520690827,36559.618088073395,967841.6612027523,651323.0193192661,156387.62940917432
1168,1308723.4673803702,46335.83686944445,1166484.5742505556,400251.1436407407,154440.4033425926
1169,1084476.4113427778,66353.03494240741,1413872.5507219445,578118.101362963,136888.3469722222
1170,825488.0984905356,48422.637923571434,941456.7563657144,415609.67647142854,100419.33321964285
1171,1503893.8117599091,41121.10799872727,1691092.540783091,517136.7509454546,75000.19707889907
1172,1226232.5740121296,53501.03469305555,1899136.6853829632,469980.42484907404,105278.01105504588
1173,1001176.0598836364,57951.825820727274,1168754.171392909,477639.61456,94315.07241181818
1174,1578697.368211101,40181.86219495413,1405197.420218624,514599.0614082569,109522.62927706422
1175,1181264.1921717431,42944.72507825688,1165265.902918899,547899.3439577981,98102.55725045872
1176,2274639.1973429997,34844.433759,1746731.6581030001,614464.7931227272,99426.71311818181
1177,1630344.2735216364,34497.169583,1514101.9025873637,562396.4637300001,143246.91178363637
1178,1504241.0205695457,34710.952749636366,1519603.888159091,482664.3753081818,87361.53963363636
1179,1511336.8911724545,42314.758182363636,1388859.9900339998,608498.4876481819,137533.38488181817
1180,1273414.4214970272,38231.666512972966,1296147.5298115315,578127.4473756757,126725.80845225225
1181,1753413.5320411818,87788.25810481817,1491089.3360746366,684060.456469091,120882.91650636363
1182,1557565.86428018,49005.536035225225,1350342.2467348648,607541.0253216216,132969.7074972973
1183,1889263.430058899,51730.738578715594,1666254.6842680734,577306.704593578,153215.89955871558
1184,1948222.0662862726,69377.3483130909,1348185.464280909,694992.9586799999,152014.93018090908
1185,2268153.7984723635,36490.26468609091,1336215.1378311818,639542.1034263637,146425.82633363636
1186,1366314.447263,23795.313628727275,1342159.3261925452,467560.05436818185,130097.07152090908
1187,1946374.3480249092,37674.13762636364,1395864.1847236366,692190.9399381818,139682.41260636365
1188,1672378.4270862385,24590.76958770642,1178741.6900166972,629282.3884768517,130193.12744722223
1189,1768543.467356818,37574.858904774774,1717786.380187091,626305.377318018,148410.33126126125
1190,1680394.116914955,39710.03902854545,1217711.426760901,575882.587172072,156602.10148738738
1191,1833876.206251,50250.36395572727,1716397.1539269092,476265.51135181816,134992.94752636363
1192,2000640.778914091,50651.83935081818,1617215.549477909,810687.9880145455,107295.29911545455
1193,1455678.0906854055,42196.07592360361,1245366.686233874,548907.7331792793,125352.76955855856
1194,1904343.183443945,30601.337240550456,1596498.15995789,535673.4992633028,165242.37685779817
1195,1848163.7817841284,35551.46326614679,1387892.903501376,779534.5097284403,139751.04362477062
1196,1585661.1399085587,35470.89499585586,1730530.2766192795,595180.5221864865,123756.56870630631
1197,1688608.972416055,28578.57124119266,1476407.1205355963,548977.2172045872,140974.5418385321
1198,1676277.92036,24830.534058636364,1639684.7036252727,606840.5670118182,99630.51740181819
1199,1381326.848774312,35486.90579376147,1578799.2244289909,552456.804140367,133729.49901376147
1200,1237500.4642117273,49438.27751299999,1583368.428192909,511497.8026663636,161227.45959636362
1201,1855233.6578953213,40183.46908211009,1770563.3005409176,492908.47452568804,127451.86756238533
1202,1575178.8320181083,36628.1307045045,8667914.197220271,688820.078491892,127158.11647
1203,1707550.0772780734,30025.69645825688,1772362.067558165,485759.3732394495,120349.55545
1204,1351297.485592909,36188.272032,1708532.8797751819,464334.6560709091,107905.77246272727
1205,2006425.3648931193,38583.93428073394,1450559.9208895413,586604.8909642202,151361.06098348624
1206,2159007.304592936,33570.11072100917,1304072.1833682568,517763.4009834862,124353.05199541285
1207,1990104.907988091,29134.655616727272,1673678.397359273,519221.8829236364,96988.98794181818
1208,1969592.4010996365,27141.412743,2006323.8779843636,523818.9491863636,126086.85123181817
1209,1812323.2592705505,31197.35557201835,1763484.1015233027,599860.7942348623,122778.96237431193
1210,1601017.8570144954,26634.963088623856,1554093.7020786237,631864.022612844,106478.74562018349
1211,1681747.4431045044,21733.136751261263,1508997.976029189,551945.915818018,118170.10083423422
1212,1674679.400579725,42495.652194495415,1571973.8599562384,467007.82155137614,88395.48796605505
1213,2078712.68898,29496.82479256881,1640323.742758991,470454.2456798165,111116.38988073394
1214,1771530.2448593637,28402.746032818184,2175386.756505182,483182.75244,133013.3997690909
1215,1860041.6806021624,30183.85491036036,1687575.30381009,576604.7500036036,94243.33697657658
1216,1484108.835910721,27925.2172718018,1646113.881494955,479225.82274234237,98793.20731621621
1217,1807679.1683879092,26393.291672363637,1797725.635622091,532380.8933436364,168582.051993578
1218,1737756.5140514544,41318.45246018181,1808165.1128445454,578009.3658354545,101630.36423873875
1219,4674673.310453909,17482.675827636365,2088976.765485091,424855.57380818186,107419.1536090909
1220,2990921.8797179093,23927.885964,1715779.277449091,576135.9832927273,105827.08536636364
1221,1617356.9167986484,19265.888226306306,1446889.0018055856,613740.9432118181,98713.4900209091
1222,1514828.4080806482,28161.13409490741,1504095.8417512963,557007.3585128441,88616.18232844037
1223,1934673.0398766666,22720.596084074074,1734811.6935224074,510410.10425185185,76491.39134907408
1224,1756807.5940565453,34705.258402272724,1449832.650301818,564509.1786290909,95906.39680818182
1225,1510421.3483543638,22642.906316,1467157.2044732727,531588.3791327273,97919.41175272728
1226,9688701.247845363,27227.016600454546,1464526.372535909,473535.35428454546,82036.37579454546
1227,1588037.2802952728,30817.878732545454,1609065.257002909,547181.7811718183,96284.11750272727
1228,2053249.3049503602,21069.48195837838,1245375.67533009,552620.0153189189,112863.59333423423
1229,10738955.04610679,16661.643920642204,1256147.5505893577,550095.5367477065,66723.93392201835
1230,6496322.667079196,28566.066482857143,1260538.620830893,515288.55628392857,108707.62045267857
1231,1868800.5327648625,32861.44197055046,1637916.1508612842,490389.7799889908,161365.21419082567
1232,2099207.472423611,33380.06956351852,1465005.9062012965,587671.5772574074,97125.67242870369
1233,2123946.7250979817,34422.19893724771,1593224.0551158714,664846.3862504588,126730.67382477064
1234,2294665.010200367,25912.375042477062,1392579.6504323855,533696.2414330275,102923.43268899083
1235,1931701.1746527273,25003.004125272728,1533364.6834785454,494968.7604336363,102673.09095636364
1236,1895257.1040745873,24298.598251284402,1295523.0558035779,568805.1597917431,80655.46123853211
1237,1857525.1892879815,26061.32143880734,1509001.8358804586,507817.1335220183,139856.1891944954
1238,1815702.150119259,32774.109458148145,1832179.0222574999,625563.06145,78791.87068055554
1239,1996785.8996867568,44226.94513513514,1436400.8400531532,568630.6034765766,84492.53800630632
1240,2026784.363497091,34721.88724263637,1535517.5547715456,501280.9487309091,110175.40912090908
1241,2090365.5677707207,36253.607254144146,1195705.0777907206,501463.46927657654,82807.89062432433
1242,1739832.584323091,26903.971403727275,1538331.990841909,452285.3009827273,194399.2730381818
1243,4392708.517143762,42764.310463302754,1478294.1185887156,516288.36694128445,81369.24455504588
1244,7057747.751034414,31314.177153513516,1261566.0087431532,510481.7754063063,170588.29137927928
1245,2331227.4322290826,29275.60532697248,1372277.0206503668,493548.9703834862,115365.73866880735
1246,2958679.052480092,21861.078124036696,1493666.7931085322,718686.3971559634,138067.16910642202
1247,12701042.061565857,28291.09668927928,1276211.2545205406,590307.6449873873,89383.97518108107
1248,7178613.902019182,15898.370533727273,1195580.1384261819,533583.1030572727,86687.52452909091
1249,10434995.647695636,17925.433609363638,1374554.064389182,553080.5175118182,75622.0130609091
1250,1087279.7586936697,49776.43021651376,1958244.9028806423,406417.42584403674,115642.30326880733
1251,1048572.9438458333,54832.54370814814,951574.9483953704,323239.1665657408,122739.66177222223
1252,1239497.7360520952,43908.940269809515,4942709.076411667,366214.2898127451,83887.20024019608
1253,607738.6170916364,28818.287423333335,1198623.9616942105,211705.7574377193,89048.35792719298
1254,511525.50269423425,45523.69162963636,561798.4589078182,482564.7881409091,101440.90741545455
1255,700855.069091028,56247.89201766355,1212467.8750680373,371218.2364906542,81756.48879999999
1256,6248474.144291377,122265.01143944953,888891.319968257,444266.0653266055,195540.54039266056
1257,733483.3900156363,40127.43899845455,1356747.8433441818,300750.63338440366,144718.726546789
1258,2531576.0867511216,40551.824864205606,2304195.0417060745,365159.2335814815,272984.0231583333
1259,814052.0347938889,56847.665159351855,1451998.2130033332,514536.4866111111,121310.03888611111
1260,716424.2114578302,89825.40314056604,1220830.2171349057,293786.2495179245,149844.64902830188
1261,1568266.390516818,41927.594666363635,1032982.9539799092,244464.0266609091,159957.54017363637
1262,1300488.850831389,41144.54565472222,1134722.870186574,383978.1040462963,231324.7440759259
1263,1678810.915082477,65390.078124311935,1147249.8471309172,430373.0172348624,267307.9229302752
1264,1388582.2990876148,36168.78572422018,1506917.4764088076,447972.8427614679,181943.0118440367
1265,1321143.7317072223,41248.74211296296,1675738.1929199074,474739.053012963,189567.14545092595
1266,1393406.9432914814,24333.337685555554,1212160.3588549073,300230.62203333335,77791.00987962962
1267,1569481.680948624,50883.82912155963,1933027.0340088992,331324.40475137613,86954.41200917431
1268,1216421.8552587037,40816.607075277774,1297850.8190816666,394551.3550981481,77232.12017407407
1269,1028680.7618312037,56355.81944064815,1398069.930191111,587677.2283268519,85193.39206944444
1270,1192455.1910426605,70523.93194614678,1376496.1309041285,373813.1381541284,125396.54258073395
1271,1009027.5147723148,42760.78806462963,1414687.943071574,1237578.0413018519,97014.51075462962
1272,541162.956823458,87614.3583411215,1781079.096574112,392738.75015607476,95055.14716728972
1273,892281.6693340567,401277.5719781132,659050.5415012265,175599.81911603772,86055.15999433963
1274,704209.1038099075,961395.8522717593,554459.4718363889,254056.62896388888,246860.03595925926
1275,655959.5047082242,880302.4970415888,813164.9277171962,195716.32220186916,167816.61251869157
1276,969499.454864312,5635284.926735596,302488.259306055,151300.85127247707,127879.89808256879
1277,258276.56058735852,242507.6644421698,683737.8260293396,137462.62424528302,58524.73483018868
1278,704235.1075879816,102330.73265027523,343524.3698988991,86595.32352018349,82938.70937981652
1279,9910297.874800818,8170084.355478273,612694.8532787273,88877.23258545455,21645.10204
1280,41426927.91667272,2254085.824316184,176098.21878576925,142825.5975495238,1105963.6191095237
1281,8306977.536603424,197602.8303046036,2013560.9646073875,148730.23091171173,545388.3805414414
1282,57290358.623200275,1180338.0340876146,1248138.2883482566,170107.31566605504,1201073.670061468
1283,5581828.63148639,80871.74241518519,1083501.7137887038,270383.7143268519,521737.4613166667
1284,14905352.993984504,83272.89433936938,622610.1526008107,191191.4843036036,1295878.9019468469
1285,22332474.27590636,1087042.175418091,1383312.2578091742,1570027.5744761468,1005756.0180183486
